hash,blockchain,transaction_type,amount,wallet_address,date,fee_crypto,fee_crypto_symbol,fee_usd,usd_ils_rate,fee_ils_standard,fee_ils_markup_6pct,crypto_amount_sent,error
0x105a63d8bc38c7b25e92239a4225ba6a737ccc245c6348993453d2b8f2d78e5d,USDT-ERC20,send,520.23858,0x6c4639351cefcd4ca1ea05aa6807f025582ff5de,2024-02-27,0.00338186,ETH,8.45,3.649,30.85,32.7,520.23858,
0x5f007f677c145b986fa8f5fa9ec73fbd1318c9c1eb8a230ef4d8661c9c149155,USDT-ERC20,send,1300.6235,0xaed2d8c3271947dec62850a9751aa15f8848e071,2024-02-27,0.00234041,ETH,5.85,3.649,21.35,22.63,1300.6235,
0x7aa41061a973fd51a4fce304e53378ce58a264a7b4263f451839c86146bbb780,USDT-ERC20,send,832.43152,0xea995a826d99cab1bc86f99024bbdf7ff4fc15fb,2024-02-27,0.00347833,ETH,8.7,3.649,31.73,33.63,832.43152,
0x6fff3fd3cea2ea7768957e0980808d7d5a07394ff5b37fcd7aeaf0b1fa673714,USDT-ERC20,send,52.023857,0x7da871ab1a6b3957af66a38d197fea007bc7d3f1,2024-02-27,0.00288085,ETH,7.2,3.649,26.28,27.86,52.023857,
0x6ebd30bac47f2b89278c5452f357dbf58f20035dfdfe26042df6ee3feecf0f4c,ETH,send,0.001587,0x91d5800deea8d85c6e555611f694dcdd7dce7aca,2024-02-27,0.00090888,ETH,2.27,3.649,8.29,8.79,0.001587,
0x9d9bca045b7f30ce55b6490c128edb3643f3154670b1bfb003a8d9900af35b31,USDT-ERC20,send,1066.575084,0x6e0c993bf200522e419df20b8ab19cbc01bbcc02,2024-02-27,0.00249228,ETH,6.23,3.649,22.74,24.1,1066.575084,
7e98527f8438cd051d920b68d264a037f7086c5a8fba8ab9c254993fa33b8765,BTC,send,0.02591511,bc1qjhw9amy9ny76yuknvzw0apqvamchhqxr0djf5h,2024-02-27,4.789e-05,BTC,2.16,3.649,7.86,8.34,0.02591511,
0xfcb69fa64bee188c2221eac6bc7e3333fb7828cbde6b64d4a2aef21070fcd43c,USDT-ERC20,send,1300.052,0x596ada16e6e58e2052c4862a0e438bc011c43a7d,2024-02-27,0.00188241,ETH,4.71,3.649,17.17,18.2,1300.052,
0x1a69a6d20dbceff59ffbad61797cf838ec9666849f817a84cd6e0dd1d80db7ac,USDT-ERC20,send,1300.028325,0x596ada16e6e58e2052c4862a0e438bc011c43a7d,2024-02-27,0.00218583,ETH,5.46,3.649,19.94,21.14,1300.028325,
0xed082f2974d76b249c21abc9a7f76247764c861ecafe6364880f58c083bb0ba8,USDT-ERC20,send,1040.02266,0xb794bbd33255d27cc91e9e5478438a42e9294bd4,2024-02-27,0.00218583,ETH,5.46,3.649,19.94,21.14,1040.02266,
0x8b1495052554a0e87705c9b113614d8c3881f554f27f72010f70d285f03e1f55,USDT-ERC20,send,1300.028325,0xb794bbd33255d27cc91e9e5478438a42e9294bd4,2024-02-27,0.00218583,ETH,5.46,3.649,19.94,21.14,1300.028325,
0xb077b1ce2b09e45eb9bf1191b298a4de936e86d3fa321ff4d01249063c2ca3e3,ETH,send,0.001599,0x171112ed2d1e6568a6b5737fd08f76465911434b,2024-02-27,0.00091396,ETH,2.28,3.649,8.34,8.84,0.001599,
0x05cf0e876614536817353e73e43ed707e66099ee105368c466e4148e95650b27,USDT-ERC20,send,780.016992,0xea303b299c7a1d62d6d7cfea293d8220300eb81a,2024-02-27,0.00216367,ETH,5.41,3.649,19.74,20.92,780.016992,
df6d005d70384dc99f304d6ab461bf0eefa5ad8a422a78d3a90193b42d764633,BTC,send,0.02591066,bc1q3k5p7dkagm37y8une436ll5y392hzqdh6efnxv,2024-02-27,4.034e-05,BTC,1.82,3.649,6.62,7.02,0.02591066,
0xb91bcbe48b3b8bc00fda7cadbe80fa24386f1be1cdb0cc31d575214ca8cd6ac0,USDT-ERC20,send,1300.0655,0x171112ed2d1e6568a6b5737fd08f76465911434b,2024-02-27,0.00267196,ETH,6.68,3.649,24.37,25.84,1300.0655,
0x9923a6b3469c107623bcb126efb07892349de9261827169f853821886264ac30,USDT-ERC20,send,1300.0283,0xea303b299c7a1d62d6d7cfea293d8220300eb81a,2024-02-27,0.00316317,ETH,7.91,3.649,28.86,30.59,1300.0283,
0x905e1e9c57bf27159f59424e827a905d1c3bf0da32164629efcb6a2145b89c73,ETH,send,0.039985,0x4b12dcba2498dbf58fe9d31e397a087ffd64ea47,2024-02-27,0.00087272,ETH,2.18,3.649,7.96,8.44,0.039985,
0x5acb077c12a25504db1e5f1978173c1d06e5c548741a2a530e788b2e9e8ee38c,USDT-ERC20,send,208.002912,0x18403a2f14b5b704d574a27ccc718bf3241b8ea0,2024-02-27,0.00198826,ETH,4.97,3.649,18.14,19.23,208.002912,
0x97f2b5c00fdfa136e238158da01fef1d3986cd6ef76b282eb7ce58c44008bebc,USDT-ERC20,send,1247.978496,0x6162b4a3fac1752a53f98b2466b82000565779c8,2024-02-27,0.0017986,ETH,4.5,3.649,16.41,17.39,1247.978496,
0x85f6cb1f6de6df45ff7693189a00677105f64e9e42890ca39f1171617721d8c9,USDT-ERC20,send,1299.9472,0x6162b4a3fac1752a53f98b2466b82000565779c8,2024-02-27,0.00281426,ETH,7.04,3.649,25.67,27.21,1299.9472,
0x5eb2a7c9daecd629ef4604823f5de32e64b4f33e977c8cfb214b96458668544d,USDT-ERC20,send,12.99937,0xae9c517a7f267b32d1d413dbac72e40e43904b31,2024-02-27,0.0020843,ETH,5.21,3.649,19.01,20.15,12.99937,
0xb3f0fd7e764aa24f28f983063f0798445e82d190f9fb13645603b8d5f85518c3,ETH,send,0.40005,0xb3c4adf3070e3606d1ad3210a73f48498e4545ae,2024-02-27,0.00092958,ETH,2.32,3.649,8.48,8.99,0.40005,
0x74959156d50fad96e05741eb00b8ad910f864072bd6977de522f8f5be291539e,ETH,send,0.399475,0xb3c4adf3070e3606d1ad3210a73f48498e4545ae,2024-02-27,0.00096059,ETH,2.4,3.649,8.76,9.29,0.399475,
a282d6187ef5db164217417ab2ad7e06aa1e98fde345c6f042e8a60ccc4a6b76,BTC,send,0.02588822,bc1qwulnql3gzt88patkaq6q0r2ahy86apam9n4cry,2024-02-27,3.478e-05,BTC,1.57,3.649,5.71,6.05,0.02588822,
ccfc88bb5681d54d03444a9525337be7e5d3638760bff38e9f0ce28771c11ff1,BTC,send,0.06129492,bc1qutnapc2f876xrx529a8j8z6haqvm9gaw8prdwz,2024-02-27,8.974e-05,BTC,4.04,3.649,14.74,15.62,0.06129492,
0x049c1f15f94e66402f04e7af2d2adc266f6439364a1363e02018088f696f6818,USDT-ERC20,send,65.017813,0x677ef04316ee52ea938ccf30c4febca7adda952c,2024-02-27,0.00260355,ETH,6.51,3.649,23.75,25.18,65.017813,
0x00f764af4eba71c4ad6e1f14c79ca58f91b2537169a08005e9523b1ce7e6f9a9,ETH,send,0.047895,0xf1f23e4b659d84003a9307f4bab7989ed30a6133,2024-02-27,0.00087628,ETH,2.19,3.649,7.99,8.47,0.047895,
0x7e0a6a4131511c4ec448688ccfa63a379693f142683b8edad59b40740d833fef,USDT-ERC20,send,312.097685,0xf418408a19f50223e9a9782b6cff91fcb8782713,2024-02-27,0.00202858,ETH,5.07,3.649,18.51,19.62,312.097685,
0xd4069fd5eeae7672f3b10d07d0cd38a3c7871829c97fb897bff4ae16431d00e8,ETH,send,0.031968,0xdd65b392b0ebc664ac25f24d1e28dcf27f988a4c,2024-02-27,0.00113924,ETH,2.85,3.649,10.39,11.02,0.031968,
0xc4f9f744056e378fe983014bf1befd532336eb76ba910dc1f27d6de04256bb03,ETH,send,0.047994,0x5e35cb3f918eb1f37c5916371b634f1eacd379c2,2024-02-27,0.00123269,ETH,3.08,3.649,11.25,11.92,0.047994,
0x96a3ff295e3e60ec5c5e17b794f7fb51366b83a3a5d09ad991945368c451b400,USDT-ERC20,send,260.087487,0x2def3990259ef5fce3380eca5c651f220004b345,2024-02-27,0.00307959,ETH,7.7,3.649,28.09,29.78,260.087487,
0xa71b30cca61c56a78ce52bffd2869abd0b3d12b2efd93f2f1e45f40450bf9e60,ETH,send,0.1594,0xce72ec7b836a0ef2bad1d0a9c8360ddc36d34db9,2024-02-27,0.00092237,ETH,2.31,3.649,8.41,8.92,0.1594,
a79855490d2ccfcb63b9a5cb15a1fccce9653d390e7f6227cdca8697c25efbfb,BTC,send,0.04905988,bc1q9zc6vld4an6y4frhw52e4trl3xc79shda2g8kv,2024-02-27,5.831e-05,BTC,2.62,3.649,9.57,10.15,0.04905988,
0xff9a1bb838b502bdcb32cb2f41ba2d99bf4d4432a987a9e5ffbc228c58411850,ETH,send,0.071693,0x6b5dd8b63e341e5b72f110891f9eb90047e97416,2024-02-27,0.00098826,ETH,2.47,3.649,9.02,9.56,0.071693,
0x4d9e5ccdf23577afb92c15637713c6d80bb1c131d603d55d096701c854f10571,USDT-ERC20,send,1300.437449,0xcff8c2ac6379533b1a1ca1093a5a4956b4c7695b,2024-02-27,0.0032587,ETH,8.15,3.649,29.73,31.51,1300.437449,
0x73caf379b43300e1b33df6b939a2270435d7fcb0c14ab4ffbee1dba31518e900,ETH,send,0.175956,0xce72ec7b836a0ef2bad1d0a9c8360ddc36d34db9,2024-02-27,0.00101995,ETH,2.55,3.649,9.3,9.86,0.175956,
0x04682a422a4bb8c2fb3d64cf40a1e28cad66debb011bffcd1f04d57399d1a1d5,USDT-ERC20,send,130.15444,0xaa3313c60f7b8a497fbcca588f976c946dedb5aa,2024-02-27,0.00202772,ETH,5.07,3.649,18.5,19.61,130.15444,
0x41fd33c545652af180a40dbf48dedf40a8b23e9abc5359acf410cc0f6b31d11a,ETH,send,0.063992,0xed6ddf5cbffd8016585011b2b71a7bd0e997023c,2024-02-27,0.00088202,ETH,2.21,3.649,8.05,8.53,0.063992,
0xd9d312bc153ca02e474ca174065d25857b8d08d8ae331e29d46772fa51ce45e7,USDT-ERC20,send,91.108108,0x4f6c65d3a79ba0b5dbda6e1956d42a4766789a61,2024-02-27,0.00198864,ETH,4.97,3.649,18.14,19.23,91.108108,
2b603639f7d3c98325db303c8b353430e088448e695c49fa49a827117f20928a,BTC,send,0.00817445,bc1q8xzvqdttc7ukx8c7ljzedfuq7v0j3nv5skxexp,2024-02-27,3.255e-05,BTC,1.46,3.649,5.34,5.67,0.00817445,
0x82e80586921cab384c2e879cef9016f96f4911c7fd4439833448cd962016e391,USDT-ERC20,send,780.912401,0x0820117c01d73686dbb7fb2fce203fd93a251375,2024-02-27,0.00209224,ETH,5.23,3.649,19.09,20.23,780.912401,
0xe2b8e1cf5a8bf740ce1ab757f3a1e12f9fd68c90dc2a2749d9aaec56abd3bc9d,USDT-ERC20,send,499.783938,0x7d630baf6d6c3a75316ac9604133afede780b1a5,2024-02-27,0.00187609,ETH,4.69,3.649,17.11,18.14,499.783938,
0x394d26766a164d139469eac2078b2468d778c4caafeb6cacf6e64e231683f60f,USDT-ERC20,send,156.194678,0x089f0a2037ee5f77f74a5ecec3926b6aa898ca83,2024-02-27,0.0027302,ETH,6.83,3.649,24.91,26.4,156.194678,
0xb1f7f72ca325f736241a0b44e463d90291ccffdb8b6a6fe6b630ae9c89fdbe0d,ETH,send,0.095889,0x90278e81b6d8332adcae6da6cdeaf065097498f9,2024-02-27,0.00091154,ETH,2.28,3.649,8.32,8.81,0.095889,
0xb01b6150ecedcff9b70c92eee5f08fa940596b1f5e42d336fe439958c9d5fa81,USDT-ERC20,send,91.113562,0x6857944ff7f7135b8e4f04e36715a59fd7331fb1,2024-02-27,0.00259236,ETH,6.48,3.649,23.65,25.07,91.113562,
0xaaaf067387d16255843f4e0ddd6cdb2335a01d9fa3a6f1203c0a76a1183e1c83,USDT-ERC20,send,728.857276,0xbdf37748fa45e9ef606d3ee8bcbe54aebdd89949,2024-02-27,0.00182958,ETH,4.57,3.649,16.69,17.69,728.857276,
0x1d5dab62637f03e3707a42b93d75e5dc6f06634b56d746a1defc12cd7bd975b5,USDT-ERC20,send,260.31972,0x33cc966546cd5b9d934e774c3a3973cd6c6247e9,2024-02-27,0.00176502,ETH,4.41,3.649,16.1,17.07,260.31972,
37e138c5b8686513ec52fed003dc1086e65fb98dff99a809bf1c6d6d5c7043fe,BTC,send,0.02595309,bc1qtqs6v32dks3lat4la4us2hqj0af6md7tqjsvem,2024-02-27,4.091e-05,BTC,1.84,3.649,6.72,7.12,0.02595309,
0x3f6083f55b2f330a1a08ecf8c16eed9ea0e1b52688dd7fabe3e3120dcf593da4,USDT-ERC20,send,1301.520675,0xedbee21fd3d5fd0d12664a7d7ce14caa4c7a22b9,2024-02-27,0.00188043,ETH,4.7,3.649,17.15,18.18,1301.520675,
0xbb942399fafd401c69ef89b5f8177e6dcb588dcb4b2d062ce5f29d46f4351f01,USDT-ERC20,send,1301.507125,0x33cc966546cd5b9d934e774c3a3973cd6c6247e9,2024-02-27,0.00285498,ETH,7.14,3.649,26.04,27.61,1301.507125,
0xfb54f1179d0a94d1a0a726343812e9395e0b2ad7167dd806b080d8ae81a13e6d,USDT-ERC20,send,26.028042,0xd2246de48d309adbebd58ef72abff5f2dbf687c3,2024-02-27,0.00196712,ETH,4.92,3.649,17.95,19.02,26.028042,
0x90a8bcc67a2d5b2be8a05910ccf6979e3ef4221194e6d2738500cc01da1b19e9,USDT-ERC20,send,1301.53085,0xedbee21fd3d5fd0d12664a7d7ce14caa4c7a22b9,2024-02-27,0.00302765,ETH,7.57,3.649,27.62,29.28,1301.53085,
0xf33c9dea2a6b93a41fdfac788758a26224a1d0c6ba6dc11070c023cd1953e81c,USDT-ERC20,send,364.424844,0x9e22413a7188f01927fc6988246f29926e17569d,2024-02-27,0.00212022,ETH,5.3,3.649,19.34,20.5,364.424844,
0x06b29e19cc3dc8c55e4e674ba382f07f1ec8d2abf2d4b9bb424048e4392c5ae2,USDT-ERC20,send,364.413462,0x468176e4c6a9f894edec7d5da04e881648dc50c3,2024-02-27,0.00198255,ETH,4.96,3.649,18.09,19.17,364.413462,
0x776953b6b74c9db0636a8f70935996e2d48a3ea0e98c9bae26e54e341baa377a,USDT-ERC20,send,267.35537,0x001f0ed686ed350f4c5710b1794002cbfb15ded1,2024-02-27,0.00168372,ETH,4.21,3.649,15.36,16.28,267.35537,
0x9777a45a528b9687ae6264dc04b6ccfa0fc3891000059aeac0fbe81279a891cc,ETH,send,0.33096,0x001f0ed686ed350f4c5710b1794002cbfb15ded1,2024-02-27,0.00080746,ETH,2.02,3.649,7.37,7.81,0.33096,
0x9747b9f41e2dfc908c4ff813b9e819caf26e957bf912b5f97329f2acb2bcae10,USDT-ERC20,send,1323.027063,0x001f0ed686ed350f4c5710b1794002cbfb15ded1,2024-02-27,0.0018238,ETH,4.56,3.649,16.64,17.64,1323.027063,
0x9fd58a0346f37a8aae5358de459ffc41ba9f5226a55ece27f951a2953781c5f3,USDT-ERC20,send,12.985765,0x001f0ed686ed350f4c5710b1794002cbfb15ded1,2024-02-27,0.00169,ETH,4.22,3.649,15.42,16.34,12.985765,
0x0b08f2c8e538c8b50e392d6051e094e09fe0ae723b7e28f09d9e63eb31d20ec8,USDT-ERC20,send,1038.88548,0x6799df13f9b6351609412a71ac5f15d4b0c8f730,2024-02-27,0.00246526,ETH,6.16,3.649,22.49,23.84,1038.88548,
7640e03817c8688cc5c8270e5f4a580f03b5cf2f79b712ef8cfe23cd43135fcf,BTC,send,0.01480327,bc1qafcamxwagh9vep2vte2jqg29gt639jfnc5yymj,2024-02-27,3.259e-05,BTC,1.47,3.649,5.35,5.67,0.01480327,
0x1347090f28dd08b1f1e67757b44622fe776353e7eeec7e1e4c1c295074d540fc,USDT-ERC20,send,987.207852,0x8d55feb873d7a4c22435bd4a8cd215c7739d6b4b,2024-02-27,0.00199117,ETH,4.98,3.649,18.16,19.25,987.207852,
972dbc6fc977b1235cd89d331f837c004d1f0be28002e6ab17353dcab042e953,BTC,send,1.16349407,bc1qsprnwlaz0r82v6k7lt6n4ecuqw33g0vqaxsufk,2024-02-27,2.672e-05,BTC,1.2,3.649,4.39,4.65,1.16349407,
0x012520958b64244005efa0ec4c66206a48d82498d768022fb8534f26264e4b56,ETH,send,0.005648,0xabc0d6bbd292ac43cf15203fe13d31a083984f09,2024-02-27,0.00080785,ETH,2.02,3.649,7.37,7.81,0.005648,
0x2cedfb2e1d3c8395d81bb035d96aa4cd37882d67603939a9f348eb56683fd61e,ETH,send,0.080633,0x7da871ab1a6b3957af66a38d197fea007bc7d3f1,2024-02-27,0.00096916,ETH,2.42,3.649,8.84,9.37,0.080633,
ef815648c49de8b314374a40780e970741322efa2c4e73975ccffed6541dc81d,BTC,send,0.02912486,bc1q0wn9mw0z4nm6z77s0rnqecd2te27wch82gacnf,2024-02-27,4.98e-05,BTC,2.24,3.649,8.18,8.67,0.02912486,
0xb0a76f8e61874f89f8d0dc9881950e67dc16e51a919510032cda65b075d58aa2,ETH,send,0.016524,0x161ac2c2c1321fb0e91254aa90ebc938047ebebc,2024-02-26,0.00112805,ETH,2.82,3.649,10.29,10.91,0.016524,
8a41e78ac5f0ab80485a17f0a9365201ca610356448c3760e8e56984b5fc4df0,BTC,send,1.16980579,bc1qr8c52skla6kn658ypmvvn3ysqr5ucevyrxfh9r,2024-02-26,2.546e-05,BTC,1.15,3.649,4.18,4.43,1.16980579,
0x85eae20f186fdbf1a58e277c6ba6d5bc599df3fdf428205e8a26498ef81a3fc1,ETH,send,0.032838,0x2c5c75eca0d3db8d97a7181c816ee68587d31bd9,2024-02-26,0.00106103,ETH,2.65,3.649,9.68,10.26,0.032838,
0xad0579dc0046594e38a0e07f1b25b195183d7996b4e4f2fa53434f559c7ad5b7,USDT-ERC20,send,388.43499,0x7fb906c9e05dda37ff419a36c9433011febf1a06,2024-02-26,0.00339077,ETH,8.48,3.649,30.93,32.79,388.43499,
0x1f17bd4ec67373ffce410170f47c2110d89a940cede259704c54f1c61c182c0c,ETH,send,0.049338,0x4fa3e8e7470bb92a3b84a39f8e0ef4d5cda31240,2024-02-26,0.00122657,ETH,3.07,3.649,11.19,11.86,0.049338,
c2e336a7fbf39d1aed1175e1fe027e61989bfeb364b755ffc3b48c37c3c8babb,BTC,send,0.05598901,bc1quaqz9s2vure2lwh57htnvggx6pq5x995uxg6w7,2024-02-26,4.099e-05,BTC,1.84,3.649,6.73,7.13,0.05598901,
0x413c6ebc5c01dac366426fa9ad3be62abfad05734102e101a5905d8115e77711,ETH,send,0.065776,0xf1f23e4b659d84003a9307f4bab7989ed30a6133,2024-02-26,0.0010456,ETH,2.61,3.649,9.54,10.11,0.065776,
0x8c29a7250df3a7750e3cf5cde7d20236ba34070da8d8592d5ddcdd42c863528c,ETH,send,0.016423,0xfcb9a06dc21441a967e170fcea3a34f97636aff2,2024-02-26,0.00108734,ETH,2.72,3.649,9.92,10.51,0.016423,
0x378705e710ed6675fafa176d77d91d2c9171fc71b29d9bfb984d447c139df546,ETH,send,0.050001,0x03b219c8d930258cba306f8cfe8994e8afdc1963,2024-02-26,0.00114111,ETH,2.85,3.649,10.41,11.03,0.050001,
0x2d8fc0a54a8eeb890fdb5ce60b7e2378934ce6b2d5b7bde1e8ee05739a50b478,USDT-ERC20,send,12.949476,0x6ec87eb5bc1861212ce93b6d9751208b56f77ce3,2024-02-26,0.00403931,ETH,10.1,3.649,36.85,39.06,12.949476,
0x3a57072f037a62eb7068aa9aa9c7fe64851ebb5f2500be7b9e3664889cfbdeab,USDT-ERC20,send,51.801124,0xdfeb46c1eb3a1bb0582bd8c945c4bbed9199bfeb,2024-02-26,0.00371018,ETH,9.28,3.649,33.85,35.88,51.801124,
0x655ab019ed476f92d4dc2051c11325ccb55ab6c1988e031e356579f1333b13d3,ETH,send,0.16454,0x2ff132ed49b45a02eef2a77d0def3c6a58894a60,2024-02-26,0.00138691,ETH,3.47,3.649,12.65,13.41,0.16454,
0x2e777480687cde43f8f7d80ce66f341f2ca0b33dcae07fd8e9a90c9ad1d03b91,USDT-ERC20,send,777.03096,0x708ee80e7433bb75359d5fbdfb778037df48361e,2024-02-26,0.00382413,ETH,9.56,3.649,34.89,36.98,777.03096,
4f4ee07543140d13a36cf8f0b7d975d3927d3dca58525aa2978d5066a1c9b521,BTC,send,0.02857106,bc1qmt8pxwnhtdccvrmyyr89vrlqt2gaghnt9du37e,2024-02-26,2.294e-05,BTC,1.03,3.649,3.77,3.99,0.02857106,
6fe88e2d8edd665b20a453a757e4fc9b9caff1c61e157b4a1396c2658b2b255d,BTC,send,1.21120325,bc1qtmu2gfqjzewcxyh0qyt87rgz2ydudy6kqwcfyv,2024-02-26,5.92e-05,BTC,2.66,3.649,9.72,10.3,1.21120325,
0x1e0a1011c0b709f927788ea48ea4c8b7f6934faa6ba3b9745703d7910d794601,USDT-ERC20,send,77.683176,0xc60562d5db64cc6335a49c407a35d4c4520ce56a,2024-02-26,0.00317836,ETH,7.95,3.649,28.99,30.73,77.683176,
0x87ed552e4bd280f0d406f8454e631d1a9378aac1b319749ce1641bf1ff0d6f8a,USDT-ERC20,send,258.94593,0xee2bdab0af00b1e0990768ad768417f14cbb65f3,2024-02-26,0.00315133,ETH,7.88,3.649,28.75,30.47,258.94593,
0xbf5a542ef98b9f089665fc47474060d29bd4f789c2fd90d07015162529406870,USDT-ERC20,send,1242.966194,0x4ba6f8d9f88ff19a4ed3d9b543c7c8011612e3b8,2024-02-26,0.00315846,ETH,7.9,3.649,28.81,30.54,1242.966194,
0xc50add8c227fe6debfee97c1acdb52ac1063424c9edd57b204fe4ae34077df00,USDT-ERC20,send,1294.092967,0x4ba6f8d9f88ff19a4ed3d9b543c7c8011612e3b8,2024-02-26,0.00461934,ETH,11.55,3.649,42.14,44.67,1294.092967,
0xa2c9dffb601eda60b51600f2c3a54277b27730afaf80ee2361458c6647dee9fc,USDT-ERC20,send,828.219503,0x56789a32252a08a656ca24774058f49fd1c2d898,2024-02-26,0.00473584,ETH,11.84,3.649,43.2,45.79,828.219503,
0x35b6d5cc8a0ca47775170dc5ed1da884acf8eb98d5e4f860387d59663d41cc34,USDT-ERC20,send,532.72388,0x251078760243849ae98ca3095baa5c1e700ee783,2024-02-26,0.00285764,ETH,7.14,3.649,26.07,27.63,532.72388,
0x7ae34dc635628e8633222cfc46cb8480df73b214b2ef0ad26efadc8698a85784,ETH,send,0.319625,0xb3c4adf3070e3606d1ad3210a73f48498e4545ae,2024-02-26,0.00159858,ETH,4.0,3.649,14.58,15.46,0.319625,
a6a618bdcb72831d0981e7ab189e495f090f02c25208758b3efbe2ae62c6e28e,BTC,send,0.0123016,bc1q75e57las0hdyeh8hezrgn8qd33wkfad89wszwp,2024-02-26,4.515e-05,BTC,2.03,3.649,7.41,7.86,0.0123016,
0x5acbfea25ac719111964e21a1bc405f8779c659f28ff638a8fcc0780845f37bb,ETH,send,0.410275,0xb3c4adf3070e3606d1ad3210a73f48498e4545ae,2024-02-26,0.00122719,ETH,3.07,3.649,11.2,11.87,0.410275,
0x0b4396f423435ee62755d279f4fde25ae4e1719954ace210105c2f56b95e1314,USDT-ERC20,send,51.762111,0xd2246de48d309adbebd58ef72abff5f2dbf687c3,2024-02-26,0.00334124,ETH,8.35,3.649,30.48,32.31,51.762111,
0x6b0b87f59c27e2c39bd72ad41d1453b32d113e9c27126d4451f11a22a11a269b,USDT-ERC20,send,1171.936368,0x40ad99bfe46302eac5b4130060c035d7e798f4d2,2024-02-26,0.00305427,ETH,7.64,3.649,27.86,29.53,1171.936368,
0x775cf1b53ad3826644b7ff691440017643d0691eb639f35471f824688397cbe7,ETH,send,0.032942,0xb3c4adf3070e3606d1ad3210a73f48498e4545ae,2024-02-26,0.00149095,ETH,3.73,3.649,13.6,14.42,0.032942,
0x141c8b40daadde78ecd7dd47d9e8e9313501f8e9ea941f023e4212c75321bc38,USDT-ERC20,send,1331.7849,0x40ad99bfe46302eac5b4130060c035d7e798f4d2,2024-02-26,0.00298224,ETH,7.46,3.649,27.21,28.84,1331.7849,
0xa1c3c23e93c2f8697834ae0f3ae340321ae61f053a2d9478778e0128b558b0a1,USDT-ERC20,send,426.986574,0x2bdc71bda5fa39dd01f6d4d5eac34806b14308b7,2024-02-26,0.00395147,ETH,9.88,3.649,36.05,38.21,426.986574,
0xe3f999e51e95cf481865229f3823bae410586308bba0583ffc8faf0e01590b06,USDT-ERC20,send,155.272269,0x2d11672603855ac7c364520a6c2df91e2b78d7a6,2024-02-26,0.00226023,ETH,5.65,3.649,20.62,21.86,155.272269,
0x2af0e1b85e34a16d796098c2bfdeddf1cfca0ee4c0e7b10cbd8f14d9af9e0c6b,USDT-ERC20,send,103.496364,0xb4a9b96f5942f058305fc7815ddf0319ca5b9a1b,2024-02-26,0.00319268,ETH,7.98,3.649,29.13,30.87,103.496364,
0x371c5a1467b3be8c8d439e047d027892285cdfb7ea209962e9746d0962cac224,ETH,send,0.0331,0x2c5c75eca0d3db8d97a7181c816ee68587d31bd9,2024-02-26,0.00110259,ETH,2.76,3.649,10.06,10.66,0.0331,
0x973e39109230ecb684f062acafc8aa594d4ac53b0222eee5cb9982e3f2f762be,USDT-ERC20,send,620.934816,0x2d11672603855ac7c364520a6c2df91e2b78d7a6,2024-02-26,0.0025012,ETH,6.25,3.649,22.82,24.19,620.934816,
0xc8f533742b3be58129a2ed0e50c261c317bf0c7da73b07630c76c8716c80850c,USDT-ERC20,send,517.487178,0xd1e9977031bc860a379df5268b62596bd495a4ec,2024-02-26,0.00265636,ETH,6.64,3.649,24.23,25.69,517.487178,
0995ea3940bf66783b064cce4c415db11fd9d1dbad8588284f0ede48c19911ae,BTC,send,0.0189261,bc1qmyw2nkg9ty6sp66tdgtq60673hehy6dejavfg0,2024-02-26,3.165e-05,BTC,1.42,3.649,5.2,5.51,0.0189261,
0xf29535972eb6adbb066279079536003c16b672974f570616786e3a881f928652,ETH,send,0.016576,0x7516d98df6a1fa198cb58947b52f263746cee679,2024-02-26,0.00131229,ETH,3.28,3.649,11.97,12.69,0.016576,
0x6a48dcd3397db53f859ad9b35d3e188ee10f0b33a02447b86dbc42288638dacb,USDT-ERC20,send,129.85866,0x7680c49574646ec87ac6a9d23c392d5df62e936b,2024-02-26,0.00433597,ETH,10.84,3.649,39.55,41.93,129.85866,
f4378662931dc5bd1e3b6df83bf62e5e7e8aaaf33951d24e82894727e0f72822,BTC,send,0.01189665,bc1q68tgx0ly5fjcn467s4fe6gdrtdludc24726kkw,2024-02-26,3.187e-05,BTC,1.43,3.649,5.23,5.55,0.01189665,
0xf0f255520578c58e83d0821f42e986213e511953c69fd758f0d4253e72620007,USDT-ERC20,send,259.71732,0x9401fbb433b994187bf925c1564cf307ee20d727,2024-02-26,0.00287234,ETH,7.18,3.649,26.2,27.78,259.71732,
0x4cf4fbb7e19732cf35a8f444d86c6d535679c0dbd47b493e61f83faa480ea80e,USDT-ERC20,send,1298.49555,0x9401fbb433b994187bf925c1564cf307ee20d727,2024-02-26,0.00427741,ETH,10.69,3.649,39.02,41.36,1298.49555,
0xd00547f2bcd9ebd1a49803ffb641745d0196d5c6505d27a65d8eb39085182952,USDT-ERC20,send,23.372919,0x5a9d04df783e902ea53217109ba80d3cb308a80d,2024-02-26,0.00301401,ETH,7.54,3.649,27.5,29.14,23.372919,
0xb7db7de6a0648466434e026e2b831113d2a0dac228afc000c086d3a994dd869f,USDT-ERC20,send,155.85387,0xc3548f8ccbc16089c7496a4479e77bdcb9f2f63b,2024-02-26,0.0045724,ETH,11.43,3.649,41.71,44.21,155.85387,
0x322ba927e32031a80576211ff62c68727401c96711aa8e35c383e3f44e4303e9,ETH,send,0.012548,0x0eb1ad0b2cbda383a8f58f57581d7d93a6177ec5,2024-02-26,0.00163824,ETH,4.1,3.649,14.94,15.84,0.012548,
